lon,lat,age (Ma),label,source
116.4,25.05,105.0,positive,Hoggard et al. (2020)
-77.32138889,8.487777778,48.0,positive,Hoggard et al. (2020)
-72.86666667,7.316666667,144.00000000000003,positive,Hoggard et al. (2020)
-75.03333333,3.516666667,166.0,positive,Hoggard et al. (2020)
-75.3,4.183333333,131.0,positive,Hoggard et al. (2020)
-76.66666667,1.241666667,166.0,positive,Hoggard et al. (2020)
-76.88333333,2.1,17.0,positive,Hoggard et al. (2020)
-83.35833333,9.697222222,,positive,Hoggard et al. (2020)
-82.97638889,9.369444444,,positive,Hoggard et al. (2020)
-80.03333333,22.11666667,,positive,Hoggard et al. (2020)
-75.9461,20.0458,52.00000000000001,positive,Hoggard et al. (2020)
-76.86666667,20.25,,positive,Hoggard et al. (2020)
-70.25,18.51666667,,positive,Hoggard et al. (2020)
-79.15,-1.666666667,20.0,positive,Hoggard et al. (2020)
-79.11666667,-1.383333333,20.0,positive,Hoggard et al. (2020)
-79.41666667,-2.933333333,11.0,positive,Hoggard et al. (2020)
-78.88333333,-4.016666667,141.0,positive,Hoggard et al. (2020)
-79.33333333,-3.583333333,9.6,positive,Hoggard et al. (2020)
-79.68333333,-3.05,19.0,positive,Hoggard et al. (2020)
-78.58333333,0.333333333,6.500000000000001,positive,Hoggard et al. (2020)
-80.0,-4.333333333,12.999999999999998,positive,Hoggard et al. (2020)
-79.58333333,-4.2,13.999999999999998,positive,Hoggard et al. (2020)
-78.41666667,-3.65,154.0,positive,Hoggard et al. (2020)
-79.13333333,-1.566666667,15.0,positive,Hoggard et al. (2020)
-78.6,-3.783333333,154.0,positive,Hoggard et al. (2020)
178.175,-18.04166667,5.6,positive,Hoggard et al. (2020)
178.1783333,-18.10666667,6.0,positive,Hoggard et al. (2020)
25.23388889,63.77083333,1850.0,positive,Hoggard et al. (2020)
25.19222222,39.81166667,21.0,positive,Hoggard et al. (2020)
25.7875,41.02333333,23.5,positive,Hoggard et al. (2020)
25.555,40.86666667,29.000000000000004,positive,Hoggard et al. (2020)
23.19,41.055,,positive,Hoggard et al. (2020)
23.70361111,40.47222222,19.0,positive,Hoggard et al. (2020)
-71.78333333,19.55,,positive,Hoggard et al. (2020)
-72.7,19.51666667,66.0,positive,Hoggard et al. (2020)
19.04833333,47.91,13.999999999999998,positive,Hoggard et al. (2020)
20.1,47.93333333,35.5,positive,Hoggard et al. (2020)
80.71666667,22.01666667,2490.0,positive,Hoggard et al. (2020)
113.1833333,-0.5,,positive,Hoggard et al. (2020)
116.8725,-8.965277778,3.7,positive,Hoggard et al. (2020)
121.7705556,0.951944444,8.75,positive,Hoggard et al. (2020)
106.56,-7.22,3.1000000000000005,positive,Hoggard et al. (2020)
137.2333333,-3.816666667,3.0,positive,Hoggard et al. (2020)
128.0916667,-3.611666667,3.5500000000000003,positive,Hoggard et al. (2020)
109.25,0.833333333,105.0,positive,Hoggard et al. (2020)
127.5833333,-0.516666667,,positive,Hoggard et al. (2020)
101.25,-1.7,,positive,Hoggard et al. (2020)
119.4833333,-3.158333333,10.6,positive,Hoggard et al. (2020)
95.95,5.033333333,11.0,positive,Hoggard et al. (2020)
123.2166667,0.5166666666666672,3.75,positive,Hoggard et al. (2020)
123.4022222,0.345277778,3.0,positive,Hoggard et al. (2020)
53.84972222,31.65916667,16.0,positive,Hoggard et al. (2020)
49.26666667,34.55,14.9,positive,Hoggard et al. (2020)
53.82333333,31.57638889,16.0,positive,Hoggard et al. (2020)
55.89944444,29.88,14.9,positive,Hoggard et al. (2020)
54.54444444,33.53583333,,positive,Hoggard et al. (2020)
55.16722222,30.42055556,11.0,positive,Hoggard et al. (2020)
57.23333333,28.9,12.0,positive,Hoggard et al. (2020)
55.86194444,29.945,12.5,positive,Hoggard et al. (2020)
46.37111111,38.8075,14.9,positive,Hoggard et al. (2020)
8.365,40.53194444,30.5,positive,Hoggard et al. (2020)
8.496388889,39.17055556,30.0,positive,Hoggard et al. (2020)
9.515833333,39.81694444,285.00000000000006,positive,Hoggard et al. (2020)
79.96666667,46.93333333,333.0,positive,Hoggard et al. (2020)
73.7,48.68333333,310.0,positive,Hoggard et al. (2020)
75.60083333,49.15916667,310.0,positive,Hoggard et al. (2020)
61.41666667,52.88333333,301.00000000000006,positive,Hoggard et al. (2020)
61.75,51.76666667,312.0,positive,Hoggard et al. (2020)
76.27222222,48.22666667,310.0,positive,Hoggard et al. (2020)
74.08333333,47.50194444,329.0,positive,Hoggard et al. (2020)
74.18333333,51.81666667,479.00000000000006,positive,Hoggard et al. (2020)
74.26111111,43.62027778,400.5,positive,Hoggard et al. (2020)
73.63333333,46.65,310.0,positive,Hoggard et al. (2020)
74.28333333,45.48333333,375.0,positive,Hoggard et al. (2020)
75.23333333,47.38333333,293.50000000000006,positive,Hoggard et al. (2020)
75.1,47.5,,positive,Hoggard et al. (2020)
78.43333333,44.45,422.00000000000006,positive,Hoggard et al. (2020)
76.16222222,50.16222222,292.00000000000006,positive,Hoggard et al. (2020)
74.98722222,46.98972222,330.0,positive,Hoggard et al. (2020)
84.41666667,47.53333333,325.0,positive,Hoggard et al. (2020)
72.33333333,51.95,445.0,positive,Hoggard et al. (2020)
79.33333333,47.91666667,300.00000000000006,positive,Hoggard et al. (2020)
76.72722222,50.02694444,410.0,positive,Hoggard et al. (2020)
75.9825,49.32638889,315.0,positive,Hoggard et al. (2020)
73.19861111,46.25666667,310.0,positive,Hoggard et al. (2020)
74.41666667,46.6,310.0,positive,Hoggard et al. (2020)
62.18333333,52.33333333,,positive,Hoggard et al. (2020)
62.56666667,53.01666667,310.0,positive,Hoggard et al. (2020)
58.68333333,48.93333333,355.00000000000006,positive,Hoggard et al. (2020)
75.65,42.7,420.0,positive,Hoggard et al. (2020)
102.9333333,18.91666667,250.0,positive,Hoggard et al. (2020)
22.60194444,41.51055556,23.0,positive,Hoggard et al. (2020)
22.81666667,41.36666667,33.0,positive,Hoggard et al. (2020)
22.88333333,41.61666667,34.0,positive,Hoggard et al. (2020)
22.86666667,41.8,23.0,positive,Hoggard et al. (2020)
116.75,6.033333333,,positive,Hoggard et al. (2020)
116.4666667,6.033333333,7.0,positive,Hoggard et al. (2020)
102.8666667,3.85,245.0,positive,Hoggard et al. (2020)
116.4666667,6.1,8.0,positive,Hoggard et al. (2020)
-108.3411111,27.05166667,66.0,positive,Hoggard et al. (2020)
-107.7,27.03333333,51.6,positive,Hoggard et al. (2020)
-96.45277778,19.68055556,3.6,positive,Hoggard et al. (2020)
-110.3166667,30.95416667,59.0,positive,Hoggard et al. (2020)
-107.3294444,26.25222222,46.0,positive,Hoggard et al. (2020)
-109.6569444,28.38611111,55.99999999999999,positive,Hoggard et al. (2020)
-109.9619444,29.8725,58.7,positive,Hoggard et al. (2020)
-113.5666667,28.03333333,164.0,positive,Hoggard et al. (2020)
-109.7527778,30.48194444,57.0,positive,Hoggard et al. (2020)
-101.6408333,18.88083333,36.0,positive,Hoggard et al. (2020)
-109.5566667,30.31805556,53.7,positive,Hoggard et al. (2020)
-109.7305556,30.38388889,52.00000000000001,positive,Hoggard et al. (2020)
-106.0666667,23.33333333,75.0,positive,Hoggard et al. (2020)
-102.0313889,19.07777778,33.0,positive,Hoggard et al. (2020)
-109.3833333,28.43333333,75.0,positive,Hoggard et al. (2020)
-110.4208333,31.05555556,63.0,positive,Hoggard et al. (2020)
-110.45,31.11666667,63.0,positive,Hoggard et al. (2020)
-109.0194444,27.16805556,60.0,positive,Hoggard et al. (2020)
-109.6327778,30.33388889,53.0,positive,Hoggard et al. (2020)
-100.8461111,18.6225,75.0,positive,Hoggard et al. (2020)
-101.9783333,18.94361111,33.0,positive,Hoggard et al. (2020)
-108.2333333,26.71666667,57.0,positive,Hoggard et al. (2020)
-109.8030556,28.41138889,57.0,positive,Hoggard et al. (2020)
-107.3511111,25.66805556,54.00000000000001,positive,Hoggard et al. (2020)
-102.9166667,19.11666667,75.0,positive,Hoggard et al. (2020)
-100.6833333,19.38333333,135.0,positive,Hoggard et al. (2020)
-92.33055556,15.31888889,5.8,positive,Hoggard et al. (2020)
-97.85,19.7,17.8,positive,Hoggard et al. (2020)
114.8444444,49.67083333,154.0,positive,Hoggard et al. (2020)
104.8833333,46.68333333,222.0,positive,Hoggard et al. (2020)
104.1333333,49.0,230.0,positive,Hoggard et al. (2020)
106.1666667,44.0,330.0,positive,Hoggard et al. (2020)
103.65,49.13333333,300.00000000000006,positive,Hoggard et al. (2020)
102.8,43.16666667,,positive,Hoggard et al. (2020)
97.78333333,48.58333333,260.0,positive,Hoggard et al. (2020)
108.0333333,44.23333333,300.00000000000006,positive,Hoggard et al. (2020)
106.8666667,43.0,367.00000000000006,positive,Hoggard et al. (2020)
109.4358333,44.57416667,,positive,Hoggard et al. (2020)
100.6,45.78333333,327.0,positive,Hoggard et al. (2020)
104.2166667,48.775,,positive,Hoggard et al. (2020)
107.5,44.16666667,295.00000000000006,positive,Hoggard et al. (2020)
108.3333333,43.86666667,370.0,positive,Hoggard et al. (2020)
98.34166667,48.70833333,250.0,positive,Hoggard et al. (2020)
98.34166667,48.71666667,260.0,positive,Hoggard et al. (2020)
95.08333333,22.25,16.0,positive,Hoggard et al. (2020)
95.51666667,23.70833333,,positive,Hoggard et al. (2020)
17.85,-28.68333333,1800.0,positive,Hoggard et al. (2020)
16.9,-28.06666667,1930.0,positive,Hoggard et al. (2020)
175.5572222,-37.09583333,10.5,positive,Hoggard et al. (2020)
64.50416667,29.55444444,21.0,positive,Hoggard et al. (2020)
62.19416667,29.1225,14.9,positive,Hoggard et al. (2020)
62.07888889,29.12277778,11.5,positive,Hoggard et al. (2020)
61.58472222,29.27083333,21.0,positive,Hoggard et al. (2020)
64.14166667,29.4,,positive,Hoggard et al. (2020)
-79.38333333,9.283333333,56.5,positive,Hoggard et al. (2020)
-82.2,8.633333333,3.4,positive,Hoggard et al. (2020)
-81.78333333,8.5,5.0,positive,Hoggard et al. (2020)
-80.6,7.633333333,59.0,positive,Hoggard et al. (2020)
-81.5,8.433333333,34.0,positive,Hoggard et al. (2020)
-80.66666667,8.833333333,32.5,positive,Hoggard et al. (2020)
-77.56666667,8.633333333,49.0,positive,Hoggard et al. (2020)
146.8833333,-2.016666667,15.0,positive,Hoggard et al. (2020)
151.7166667,-5.166666667,25.0,positive,Hoggard et al. (2020)
141.7833333,-4.7,12.999999999999998,positive,Hoggard et al. (2020)
151.65,-3.2,24.0,positive,Hoggard et al. (2020)
147.5833333,-9.3,4.4,positive,Hoggard et al. (2020)
146.95,-2.116666667,13.500000000000002,positive,Hoggard et al. (2020)
150.4666667,-5.983333333,24.0,positive,Hoggard et al. (2020)
141.1333333,-5.2,1.15,positive,Hoggard et al. (2020)
155.5,-6.316666667,3.4,positive,Hoggard et al. (2020)
150.3833333,-5.966666667,24.0,positive,Hoggard et al. (2020)
150.0166667,-5.716666667,24.0,positive,Hoggard et al. (2020)
141.3333333,-5.066666667,3.65,positive,Hoggard et al. (2020)
141.2166667,-5.016666667,3.5500000000000003,positive,Hoggard et al. (2020)
146.45,-6.883333333,9.000000000000002,positive,Hoggard et al. (2020)
146.2833333,-6.75,,positive,Hoggard et al. (2020)
145.1666667,-5.75,7.0,positive,Hoggard et al. (2020)
-74.45,-14.2,,positive,Hoggard et al. (2020)
-77.89666667,-8.559722222,5.0,positive,Hoggard et al. (2020)
-75.91666667,-13.23472222,,positive,Hoggard et al. (2020)
-73.58333333,-15.81666667,,positive,Hoggard et al. (2020)
-78.18333333,-8.166666667,,positive,Hoggard et al. (2020)
-75.14833333,-14.18333333,,positive,Hoggard et al. (2020)
-71.34666667,-14.96,36.0,positive,Hoggard et al. (2020)
-79.28333333,-6.083333333,15.0,positive,Hoggard et al. (2020)
-69.90083333,-17.68166667,59.0,positive,Hoggard et al. (2020)
-78.60583333,-6.761666667,10.5,positive,Hoggard et al. (2020)
-71.55277778,-16.54583333,57.0,positive,Hoggard et al. (2020)
-71.59166667,-16.53527778,62.00000000000001,positive,Hoggard et al. (2020)
-72.33333333,-14.02666667,36.0,positive,Hoggard et al. (2020)
-71.35777778,-16.77361111,,positive,Hoggard et al. (2020)
-75.41666667,-14.23333333,,positive,Hoggard et al. (2020)
-71.76666667,-14.46166667,33.0,positive,Hoggard et al. (2020)
-71.2625,-14.95222222,31.000000000000004,positive,Hoggard et al. (2020)
-72.34805556,-14.18111111,35.7,positive,Hoggard et al. (2020)
-70.70722222,-17.04555556,51.0,positive,Hoggard et al. (2020)
-78.31666667,-7.016666667,17.0,positive,Hoggard et al. (2020)
-75.71666667,-13.76666667,,positive,Hoggard et al. (2020)
-79.11944444,-6.358333333,12.0,positive,Hoggard et al. (2020)
-79.28083333,-5.704722222,,positive,Hoggard et al. (2020)
-78.57555556,-7.118055556,,positive,Hoggard et al. (2020)
-72.99333333,-14.46166667,36.0,positive,Hoggard et al. (2020)
-73.13333333,-14.15805556,32.0,positive,Hoggard et al. (2020)
-76.13944444,-12.97583333,,positive,Hoggard et al. (2020)
-77.77166667,-8.215555556,15.0,positive,Hoggard et al. (2020)
-78.32222222,-7.3,20.0,positive,Hoggard et al. (2020)
-78.35944444,-6.915,15.7,positive,Hoggard et al. (2020)
-79.20694444,-5.715,,positive,Hoggard et al. (2020)
-77.99583333,-8.788611111,14.7,positive,Hoggard et al. (2020)
-75.35,-13.92916667,,positive,Hoggard et al. (2020)
-76.08444444,-11.47972222,7.0,positive,Hoggard et al. (2020)
-71.30666667,-14.98,38.0,positive,Hoggard et al. (2020)
-70.61583333,-17.10805556,54.00000000000001,positive,Hoggard et al. (2020)
-79.30833333,-4.944444444,16.0,positive,Hoggard et al. (2020)
-70.99166667,-15.625,5.0,positive,Hoggard et al. (2020)
-78.66944444,-6.725277778,13.4,positive,Hoggard et al. (2020)
-75.09305556,-13.68611111,,positive,Hoggard et al. (2020)
-71.31333333,-14.90833333,33.0,positive,Hoggard et al. (2020)
-70.61388889,-17.245,57.0,positive,Hoggard et al. (2020)
-76.13333333,-11.6,7.5,positive,Hoggard et al. (2020)
126.15,7.333333333,10.0,positive,Hoggard et al. (2020)
123.8333333,10.36666667,108.0,positive,Hoggard et al. (2020)
122.7,9.433333333,19.500000000000004,positive,Hoggard et al. (2020)
124.25,10.13333333,,positive,Hoggard et al. (2020)
122.6791667,9.491666667,30.0,positive,Hoggard et al. (2020)
121.0583333,17.34444444,7.0,positive,Hoggard et al. (2020)
120.8166667,17.46666667,10.5,positive,Hoggard et al. (2020)
121.01,17.3,,positive,Hoggard et al. (2020)
125.4883333,9.55,3.5,positive,Hoggard et al. (2020)
126.1666667,7.55,10.0,positive,Hoggard et al. (2020)
121.2916667,16.32083333,23.2,positive,Hoggard et al. (2020)
120.2044444,14.97388889,2.7,positive,Hoggard et al. (2020)
120.7833333,16.85833333,1.35,positive,Hoggard et al. (2020)
120.8,16.79166667,3.5,positive,Hoggard et al. (2020)
120.7333333,17.16666667,,positive,Hoggard et al. (2020)
122.5666667,9.75,17.5,positive,Hoggard et al. (2020)
121.8833333,13.5,,positive,Hoggard et al. (2020)
126.0666667,7.591666667,,positive,Hoggard et al. (2020)
120.6,16.36666667,2.1,positive,Hoggard et al. (2020)
120.8666667,17.4,,positive,Hoggard et al. (2020)
125.9916667,7.166666667,10.0,positive,Hoggard et al. (2020)
123.3,7.933333333,,positive,Hoggard et al. (2020)
126.3816667,8.045555556,,positive,Hoggard et al. (2020)
121.3166667,14.76666667,,positive,Hoggard et al. (2020)
125.5233333,9.258333333,3.5,positive,Hoggard et al. (2020)
121.2333333,17.76666667,,positive,Hoggard et al. (2020)
126.0166667,7.35,10.0,positive,Hoggard et al. (2020)
122.0833333,13.45,20.500000000000004,positive,Hoggard et al. (2020)
121.35,16.75,25.0,positive,Hoggard et al. (2020)
122.7333333,14.23333333,20.500000000000004,positive,Hoggard et al. (2020)
120.3666667,15.00833333,2.1,positive,Hoggard et al. (2020)
124.4,6.566666667,19.500000000000004,positive,Hoggard et al. (2020)
120.7,16.75,,positive,Hoggard et al. (2020)
120.9833333,16.38333333,20.6,positive,Hoggard et al. (2020)
120.6555556,16.49027778,9.5,positive,Hoggard et al. (2020)
120.6225,16.26305556,1.5,positive,Hoggard et al. (2020)
120.7666667,16.73333333,,positive,Hoggard et al. (2020)
122.45,9.816666667,30.0,positive,Hoggard et al. (2020)
122.6333333,9.566666667,,positive,Hoggard et al. (2020)
125.25,11.81666667,10.0,positive,Hoggard et al. (2020)
126.1,7.543333333,,positive,Hoggard et al. (2020)
125.05,6.475,3.5,positive,Hoggard et al. (2020)
120.8666667,16.45,4.55,positive,Hoggard et al. (2020)
121.1333333,13.8,7.3,positive,Hoggard et al. (2020)
19.95,50.11666667,343.00000000000006,positive,Hoggard et al. (2020)
19.36666667,50.61666667,297.50000000000006,positive,Hoggard et al. (2020)
19.61666667,50.46666667,343.00000000000006,positive,Hoggard et al. (2020)
-66.41666667,18.25,41.00000000000001,positive,Hoggard et al. (2020)
-66.81666667,18.25,42.0,positive,Hoggard et al. (2020)
23.03333333,45.98333333,10.0,positive,Hoggard et al. (2020)
22.0,44.75,65.0,positive,Hoggard et al. (2020)
23.2,46.23333333,14.9,positive,Hoggard et al. (2020)
21.78333333,44.98333333,65.0,positive,Hoggard et al. (2020)
22.35,45.55,65.0,positive,Hoggard et al. (2020)
22.88777778,45.87666667,13.3,positive,Hoggard et al. (2020)
21.7025,44.73777778,65.0,positive,Hoggard et al. (2020)
22.8,46.15,13.3,positive,Hoggard et al. (2020)
21.81666667,45.1,65.0,positive,Hoggard et al. (2020)
23.16666667,46.33333333,9.2,positive,Hoggard et al. (2020)
22.9,46.16666667,14.9,positive,Hoggard et al. (2020)
21.71666667,44.86666667,65.0,positive,Hoggard et al. (2020)
21.95,44.75,65.0,positive,Hoggard et al. (2020)
22.15,46.26666667,8.200000000000001,positive,Hoggard et al. (2020)
22.23333333,45.56666667,65.0,positive,Hoggard et al. (2020)
22.85,46.15,11.400000000000002,positive,Hoggard et al. (2020)
22.96666667,46.06111111,11.0,positive,Hoggard et al. (2020)
96.66666667,53.43333333,515.0,positive,Hoggard et al. (2020)
61.08805556,54.99638889,347.00000000000006,positive,Hoggard et al. (2020)
126.6166667,53.75,123.0,positive,Hoggard et al. (2020)
89.56666667,54.05,347.00000000000006,positive,Hoggard et al. (2020)
157.3833333,53.91666667,14.9,positive,Hoggard et al. (2020)
96.78333333,52.93333333,,positive,Hoggard et al. (2020)
66.33333333,67.86666667,315.0,positive,Hoggard et al. (2020)
153.7666667,59.25,94.5,positive,Hoggard et al. (2020)
60.82361111,53.22611111,345.00000000000006,positive,Hoggard et al. (2020)
164.7333333,66.48333333,142.00000000000003,positive,Hoggard et al. (2020)
60.56666667,53.23333333,340.0,positive,Hoggard et al. (2020)
150.3166667,59.71666667,94.5,positive,Hoggard et al. (2020)
164.5666667,66.6,142.00000000000003,positive,Hoggard et al. (2020)
57.46833333,53.0875,347.00000000000006,positive,Hoggard et al. (2020)
61.26722222,54.93305556,347.00000000000006,positive,Hoggard et al. (2020)
157.6666667,54.28333333,14.9,positive,Hoggard et al. (2020)
152.6833333,58.96666667,94.5,positive,Hoggard et al. (2020)
59.8,54.63333333,367.00000000000006,positive,Hoggard et al. (2020)
61.12555556,54.96111111,347.00000000000006,positive,Hoggard et al. (2020)
61.06666667,54.71666667,340.0,positive,Hoggard et al. (2020)
22.09416667,44.095,84.6,positive,Hoggard et al. (2020)
21.95,44.38333333,84.0,positive,Hoggard et al. (2020)
20.71666667,43.23333333,13.999999999999998,positive,Hoggard et al. (2020)
22.09694444,44.13111111,83.5,positive,Hoggard et al. (2020)
18.86194444,48.4375,14.500000000000002,positive,Hoggard et al. (2020)
159.7333333,-9.366666667,2.6,positive,Hoggard et al. (2020)
160.0333333,-9.783333333,2.0,positive,Hoggard et al. (2020)
157.5166667,-8.083333333,3.5500000000000003,positive,Hoggard et al. (2020)
159.9083333,-9.533333333,31.3,positive,Hoggard et al. (2020)
159.8333333,-9.433333333,24.40000000000001,positive,Hoggard et al. (2020)
20.9575,67.0725,1890.0,positive,Hoggard et al. (2020)
19.77166667,64.98722222,1886.0,positive,Hoggard et al. (2020)
19.81361111,66.525,1880.0,positive,Hoggard et al. (2020)
121.45,23.43333333,21.5,positive,Hoggard et al. (2020)
101.6666667,17.5,230.0,positive,Hoggard et al. (2020)
102.0833333,18.11666667,231.0,positive,Hoggard et al. (2020)
101.5,17.33333333,230.0,positive,Hoggard et al. (2020)
35.44,40.92611111,38.0,positive,Hoggard et al. (2020)
41.9,41.2,40.0,positive,Hoggard et al. (2020)
39.6,39.26666667,,positive,Hoggard et al. (2020)
27.31666667,41.91138889,71.0,positive,Hoggard et al. (2020)
41.85277778,41.175,52.5,positive,Hoggard et al. (2020)
39.65305556,40.85666667,59.0,positive,Hoggard et al. (2020)
27.67833333,41.83333333,75.0,positive,Hoggard et al. (2020)
27.45,41.93333333,82.00000000000001,positive,Hoggard et al. (2020)
27.15,39.6,25.0,positive,Hoggard et al. (2020)
40.88333333,40.45,59.0,positive,Hoggard et al. (2020)
-112.8652778,32.35694444,63.0,positive,Hoggard et al. (2020)
-108.0880556,37.40694444,67.5,positive,Hoggard et al. (2020)
-113.2119444,34.58583333,72.0,positive,Hoggard et al. (2020)
-141.2119444,62.11055556,111.0,positive,Hoggard et al. (2020)
-119.18,39.03,,positive,Hoggard et al. (2020)
-112.0791667,46.34166667,100.0,positive,Hoggard et al. (2020)
-158.4,56.51666667,3.6,positive,Hoggard et al. (2020)
-112.1538889,40.52916667,37.0,positive,Hoggard et al. (2020)
-109.9013889,31.43194444,180.0,positive,Hoggard et al. (2020)
-113.9938889,45.35638889,,positive,Hoggard et al. (2020)
-142.7333333,62.21666667,,positive,Hoggard et al. (2020)
-115.15,39.8,,positive,Hoggard et al. (2020)
-111.3230556,43.09305556,50.0,positive,Hoggard et al. (2020)
-141.5833333,62.03333333,,positive,Hoggard et al. (2020)
-111.95,32.86666667,68.0,positive,Hoggard et al. (2020)
-70.21694444,45.53611111,443.0,positive,Hoggard et al. (2020)
-110.7961111,33.06527778,,positive,Hoggard et al. (2020)
-110.7452778,33.06,63.5,positive,Hoggard et al. (2020)
-114.7669444,41.76694444,150.0,positive,Hoggard et al. (2020)
